Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
17	Madhya Pradesh - GWALIOR SOUTH	NARAYAN SINGH KUSHWAH	Bharatiya Janata Party	56248	2	121
17	Madhya Pradesh - GWALIOR SOUTH	SAMEEKSHA GUPTA	Independent	30745	3	
17	Madhya Pradesh - GWALIOR SOUTH	ASEEM SHAH	Bahujan Samaj Party	3098	4	
17	Madhya Pradesh - GWALIOR SOUTH	None of the Above	None of the Above	1550	5	
17	Madhya Pradesh - GWALIOR SOUTH	COMRADE RACHNA AGRAWAL	SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)	1147	6	
17	Madhya Pradesh - GWALIOR SOUTH	KU. ANUPAMA SINGH DANDOTIYA ADVOCATE	Sapaks Party	807	7	
17	Madhya Pradesh - GWALIOR SOUTH	DILEEP MISHRA	Aam Aadmi Party	646	8	
17	Madhya Pradesh - GWALIOR SOUTH	SAMEER BHAI	Independent	491	9	
17	Madhya Pradesh - GWALIOR SOUTH	PREM SINGH KUSHWAH (PREMU)	Jan Adhikar Party	269	10	
17	Madhya Pradesh - GWALIOR SOUTH	GAJENDRA SINGH KUSHWAH	Rashtriya Rakshak Morcha	250	11	
17	Madhya Pradesh - GWALIOR SOUTH	LAXMAN SONI	Akhil Bharat Hindu Mahasabha	179	12	
17	Madhya Pradesh - GWALIOR SOUTH	JAGDISH TOMAR	Independent	178	13	
17	Madhya Pradesh - GWALIOR SOUTH	RAKESH DHAKAD	Independent	172	14	
17	Madhya Pradesh - GWALIOR SOUTH	RASHID KHAN ABBASI	Independent	156	15	
17	Madhya Pradesh - GWALIOR SOUTH	ANAND SINGH KUSHWAH "RAMAYANI"	Independent	125	16	
18	Madhya Pradesh - BHITARWAR	LAKHAN SINGH YADAV	Indian National Congress	66439	1	12130
18	Madhya Pradesh - BHITARWAR	ANOOP MISHRA	Bharatiya Janata Party	54309	2	12130
18	Madhya Pradesh - BHITARWAR	VISHVJIT "BEENU PATEL"	Bahujan Samaj Party	18728	3	
18	Madhya Pradesh - BHITARWAR	GUDDU BHAIYA @ RAGHVENDRA SINGH TOMAR	Independent	9154	4	
18	Madhya Pradesh - BHITARWAR	None of the Above	None of the Above	1325	5	
18	Madhya Pradesh - BHITARWAR	BHURI	Bhartiya Veer Dal	1029	6	
18	Madhya Pradesh - BHITARWAR	HARI SAHARIYA "ADIWASI"	Independent	1016	7	
18	Madhya Pradesh - BHITARWAR	BAGAT SINGH RAWAT	Independent	775	8	
18	Madhya Pradesh - BHITARWAR	KALYAN SINGH KUSHWAH	Rashtriya Samanta Dal	735	9	
18	Madhya Pradesh - BHITARWAR	SHAKUNTLA CHAUDHARY	Aam Aadmi Party	453	10	
18	Madhya Pradesh - BHITARWAR	TARA SINGH	Rashtriya Rakshak Morcha	419	11	
18	Madhya Pradesh - BHITARWAR	GURVINDER SINGH GILL	Jan Sangharsh Virat Party	418	12	
18	Madhya Pradesh - BHITARWAR	CHHAVI RAM BAGHEL	Independent	375	13	
18	Madhya Pradesh - BHITARWAR	DHYANENDRA SHARMA (KHADDAR PACHOURA)	Sapaks Party	331	14	
18	Madhya Pradesh - BHITARWAR	TEJPAL SINGH RAWAT TONY BHAIYA	Samajwadi Party	329	15	
18	Madhya Pradesh - BHITARWAR	SURESH BAGHEL	Jan Adhikar Party	252	16	
19	Madhya Pradesh - DABARA	IMARTI DEVI	Indian National Congress	90598	1	57446
19	Madhya Pradesh - DABARA	KAPTAN SINGH SEHSARI	Bharatiya Janata Party	33152	2	57446
19	Madhya Pradesh - DABARA	P.S. MANDELIYA	Bahujan Samaj Party	13155	3	
19	Madhya Pradesh - DABARA	SMT. SATYA PRAKASHI PARSEDIYA	Independent	2963	4	
19	Madhya Pradesh - DABARA	None of the Above	None of the Above	2389	5	
19	Madhya Pradesh - DABARA	DINESH KUMAR	Shiv Sena	2260	6	
19	Madhya Pradesh - DABARA	JITENDRA ARYA	Communist Party of India (Marxist)	1559	7	
19	Madhya Pradesh - DABARA	RAMVATI SHAKYA	Aam Aadmi Party	1387	8	
19	Madhya Pradesh - DABARA	HARDAS SHAKYA ADVOCATE	Independent	575	9	
19	Madhya Pradesh - DABARA	AVTAR SINGH BIJOUL	Rashtriya Rakshak Morcha	521	10	
19	Madhya Pradesh - DABARA	ER. SATYENDRA SENGAR VIDROHI	Independent	519	11	
19	Madhya Pradesh - DABARA	PURUSHOTTAM BAUDHD	Independent	229	12	
19	Madhya Pradesh - DABARA	JAY PRAKASH MOURYA	Independent	182	13	
20	Madhya Pradesh - SEWDA	GHANSHYAM SINGH	Indian National Congress	64810	1	33268
20	Madhya Pradesh - SEWDA	RADHELAL BAGHEL	Bharatiya Janata Party	31542	2	33268
20	Madhya Pradesh - SEWDA	LAKHAN SINGH YADAV	Bahujan Samaj Party	18006	3	
20	Madhya Pradesh - SEWDA	PARINEETA RAJE (BETI RAJA)	Aam Aadmi Party	2472	4	
20	Madhya Pradesh - SEWDA	None of the Above	None of the Above	1753	5	
20	Madhya Pradesh - SEWDA	HOLKAR RISHAPAL SINGH BAGHEL	Independent	987	6	
20	Madhya Pradesh - SEWDA	RUDRA PRATAP SINGH	Rashtriya Rakshak Morcha	757	7	
20	Madhya Pradesh - SEWDA	RAM KUMAR	Independent	450	8	
20	Madhya Pradesh - SEWDA	DR. NIRAJ GUPTA	Independent	418	9	
20	Madhya Pradesh - SEWDA	VAIDH RAMKUMAR GUPTA URAF VIDHAYAK JI	Jan Adhikar Party	409	10	
20	Madhya Pradesh - SEWDA	HARDAS KUSHAWA	Samajwadi Party	314	11	
20	Madhya Pradesh - SEWDA	RAMJI LAL KUSHWAH	Bhartiya Shakti Chetna Party	306	12	
20	Madhya Pradesh - SEWDA	RAJARAM	Independent	282	13	
20	Madhya Pradesh - SEWDA	SONU SHARMA PANDOKHAR SARKAR	Sanjhi Virasat Party	256	14	
20	Madhya Pradesh - SEWDA	BRAJESH KUMAR BANSHKAR	Independent	192	15	
21	Madhya Pradesh - BHANDER	RAKSHA SANTRAM SARONIYA	Indian National Congress	73569	1	39896
21	Madhya Pradesh - BHANDER	RAJNI PRAJAPATI	Bharatiya Janata Party	33673	2	39896
21	Madhya Pradesh - BHANDER	SMT. KIRAN BALA	Bahujan Samaj Party	2641	3	
21	Madhya Pradesh - BHANDER	NARAYAN SINGH (BABUJI)	Bahujan Sangharshh Dal	2322	4	
21	Madhya Pradesh - BHANDER	None of the Above	None of the Above	1227	5	
21	Madhya Pradesh - BHANDER	KARAN SINGH	Bhartiya Shakti Chetna Party	1165	6	
21	Madhya Pradesh - BHANDER	UMESH KUMAR PRAJAPATI	Independent	1040	7	
21	Madhya Pradesh - BHANDER	GHANSHYAM (KORI)	Sanjhi Virasat Party	876	8	
21	Madhya Pradesh - BHANDER	KHETAAN SINGH PARIHAR	Independent	809	9	
21	Madhya Pradesh - BHANDER	UTTAM SINGH	Independent	446	10	
21	Madhya Pradesh - BHANDER	ASHOK DANDOTIYA	Independent	345	11	
21	Madhya Pradesh - BHANDER	GHANSHYAM VERMA	Aam Aadmi Party	313	12	
22	Madhya Pradesh - DATIA	DR.NAROTTAM MISHRA	Bharatiya Janata Party	72209	1	2656
22	Madhya Pradesh - DATIA	BHARTI RAJENDRA	Indian National Congress	69553	2	2656
22	Madhya Pradesh - DATIA	None of the Above	None of the Above	2085	3	
22	Madhya Pradesh - DATIA	AJAD KHAN (MURGA WALE CHACHAA )	Jan Adhikar Party	983	4	
22	Madhya Pradesh - DATIA	PANDIT MAHESH CHANDRA SHASTRI	Independent	979	5	
22	Madhya Pradesh - DATIA	RAMGOPAL	Rashtriya Rakshak Morcha	445	6	
22	Madhya Pradesh - DATIA	HARI SINGH (HARIKRISHNA)	Aam Aadmi Party	393	7	
22	Madhya Pradesh - DATIA	SUGREEB SINGH KUSHWAH	Bhartiya Apna Adhikar Party	304	8	
22	Madhya Pradesh - DATIA	MAHANT RAMDOOT DAS	Shiv Sena	234	9	
22	Madhya Pradesh - DATIA	AHIR RAMSAHAY YADAV	Bharatiya Prajashakti Party	185	10	
23	Madhya Pradesh - KARERA	JASMANT JATAVE CHITREE	Indian National Congress	64201	1	14824
23	Madhya Pradesh - KARERA	RAJKUMAR OMPRAKASH KHATIK	Bharatiya Janata Party	49377	2	14824
23	Madhya Pradesh - KARERA	PRAGILAL JATAV	Bahujan Samaj Party	40026	3	
23	Madhya Pradesh - KARERA	KHATIK RAMESH PRASAD	Sapaks Party	9098	4	
23	Madhya Pradesh - KARERA	None of the Above	None of the Above	1850	5	
23	Madhya Pradesh - KARERA	SHALIKARAM PARIHAR	Independent	1239	6	
23	Madhya Pradesh - KARERA	LACHHI RAM KOLI	Rashtriya Shoshit Samaj Party	1161	7	
23	Madhya Pradesh - KARERA	KARANSINGH	Aajad Bharat Party (Democratic)	1097	8	
23	Madhya Pradesh - KARERA	ARJUNA LAL	Aam Aadmi Party	1056	9	
23	Madhya Pradesh - KARERA	SANTOSH	Independent	1033	10	
23	Madhya Pradesh - KARERA	AVITAN KOLI	Rashtriya Rakshak Morcha	809	11	
23	Madhya Pradesh - KARERA	BALRAM	Independent	701	12	
23	Madhya Pradesh - KARERA	RAJU	Independent	539	13	
23	Madhya Pradesh - KARERA	MANISHA VERMA	Shiv Sena	514	14	
23	Madhya Pradesh - KARERA	DHARMARAM BARAR	Bharatiya Rashtriya Mazdoor Dal	488	15	
23	Madhya Pradesh - KARERA	ASHOK SINGH KASHYAP	Jan Adhikar Party	263	16	
24	Madhya Pradesh - POHARI	SURESH DHAKAD [RATHKHEDA]	Indian National Congress	60654	1	7918
24	Madhya Pradesh - POHARI	KAILASH KUSHWAH	Bahujan Samaj Party	52736	2	7918
24	Madhya Pradesh - POHARI	PRAHLAD BHARTI	Bharatiya Janata Party	37268	3	
24	Madhya Pradesh - POHARI	RAKESH RAJAK	Independent	2271	4	
24	Madhya Pradesh - POHARI	AJMER SINGH KOTIYA	Jan Adhikar Party	1404	5	
24	Madhya Pradesh - POHARI	RAJENDRA SEHRIYA	Independent	1346	6	
24	Madhya Pradesh - POHARI	MANOJ	Independent	876	7	
24	Madhya Pradesh - POHARI	HANUMANT SINGH	Aajad Bharat Party (Democratic)	773	8	
24	Madhya Pradesh - POHARI	TARACHAND	Independent	761	9	
24	Madhya Pradesh - POHARI	ADVOCATE RANJEET SINGH RAWAT	Swarnim Bharat Inquilab Party	686	10	
24	Madhya Pradesh - POHARI	SATENDR	Independent	593	11	
24	Madhya Pradesh - POHARI	ASHA RAM	Bahujan Sangharshh Dal	589	12	
24	Madhya Pradesh - POHARI	CHANDRA PRAKASH	Independent	553	13	
24	Madhya Pradesh - POHARI	HARKISHAN KUSHWAHA @ DEALAR SINGH	Rashtriya Lok Samta Party	526	14	
24	Madhya Pradesh - POHARI	RAM KUMAR	Independent	473	15	
24	Madhya Pradesh - POHARI	RAJGURU YADAV	Samajwadi Party	436	16	
24	Madhya Pradesh - POHARI	None of the Above	None of the Above	428	17	
24	Madhya Pradesh - POHARI	AJAY SINGH KUSHWAH	Independent	383	18	
24	Madhya Pradesh - POHARI	NARENDRA VYAS	Aam Aadmi Party	377	19	
24	Madhya Pradesh - POHARI	RAMSAHAY SHARMA	Bharatiya Rashtriya Mazdoor Dal	332	20	
24	Madhya Pradesh - POHARI	HARI SINGH	Independent	201	21	
25	Madhya Pradesh - SHIVPURI	YASHODHARA RAJE SCINDIA	Bharatiya Janata Party	84570	1	28748
25	Madhya Pradesh - SHIVPURI	SIDDHARTH LADHA	Indian National Congress	55822	2	28748
25	Madhya Pradesh - SHIVPURI	MOHAMMAD IRSHAD RAYEEN	Bahujan Samaj Party	13889	3	
25	Madhya Pradesh - SHIVPURI	BRAJESH SINGH TOMAR (PATRKAR)	Sapaks Party	2147	4	
25	Madhya Pradesh - SHIVPURI	None of the Above	None of the Above	2018	5	
25	Madhya Pradesh - SHIVPURI	KOMAL PRASAD KOLI	Rashtriya Rakshak Morcha	1522	6	
25	Madhya Pradesh - SHIVPURI	HAJARI LAL KOTIYA (RATHOR)	Independent	1040	7	
25	Madhya Pradesh - SHIVPURI	SISHUPAL JATAV	Independent	758	8	
25	Madhya Pradesh - SHIVPURI	VIRENDRA ADIVASI	Independent	590	9	
25	Madhya Pradesh - SHIVPURI	PEEYUSH SHARMA AD.	Aam Aadmi Party	576	10	
25	Madhya Pradesh - SHIVPURI	PREM NARAYAN KUSHWAH	Independent	395	11	
25	Madhya Pradesh - SHIVPURI	RAJENDRA SINGH CHOUDHARY	Bahujan Sangharshh Dal	382	12	
25	Madhya Pradesh - SHIVPURI	RAJKUMAR	Independent	255	13	
25	Madhya Pradesh - SHIVPURI	PUNJAB SINGH JATAV	Independent	237	14	
26	Madhya Pradesh - PICHHORE	K. P. SINGH	Indian National Congress	91463	1	2675
26	Madhya Pradesh - PICHHORE	PREETAM LODHI	Bharatiya Janata Party	88788	2	2675
26	Madhya Pradesh - PICHHORE	LALARAM YADAV (JAMUNDHANA)	Bahujan Samaj Party	4488	3	
26	Madhya Pradesh - PICHHORE	SUNIL SHARMA	Independent	2495	4	
26	Madhya Pradesh - PICHHORE	None of the Above	None of the Above	2443	5	
26	Madhya Pradesh - PICHHORE	JITENDRA SINGH MAJHI	Pragatisheel Manav Samaj Party	1984	6	
26	Madhya Pradesh - PICHHORE	SHANKAR SINGH	Independent	721	7	
26	Madhya Pradesh - PICHHORE	SANJAY SHARMA	Independent	586	8	
26	Madhya Pradesh - PICHHORE	RAMRATAN	Independent	288	9	
26	Madhya Pradesh - PICHHORE	HARIGYAN	Bahujan Sangharshh Dal	280	10	
26	Madhya Pradesh - PICHHORE	KESHAV SINGH	Independent	185	11	
26	Madhya Pradesh - PICHHORE	MAHARAJ KUAR YADAV	Independent	179	12	
26	Madhya Pradesh - PICHHORE	DWARAKA PRASAD YADAV	Independent	160	13	
26	Madhya Pradesh - PICHHORE	K. P. KUSHWAHA	Independent	145	14	
26	Madhya Pradesh - PICHHORE	KRISHNA PAL SINGH	Independent	132	15	
27	Madhya Pradesh - KOLARAS	BIRENDRA RAGHUVANSHI	Bharatiya Janata Party	72450	1	720
27	Madhya Pradesh - KOLARAS	MAHENDRA RAMSINGH YADAV	Indian National Congress	71730	2	720
27	Madhya Pradesh - KOLARAS	ASHOK SHARMA (GURUJI)	Bahujan Samaj Party	16483	3	
27	Madhya Pradesh - KOLARAS	DHANIRAM	Bahujan Sangharshh Dal	2018	4	
27	Madhya Pradesh - KOLARAS	MAHENDRA SINGH YADAV	Independent	1688	5	
27	Madhya Pradesh - KOLARAS	None of the Above	None of the Above	1674	6	
27	Madhya Pradesh - KOLARAS	MANGAL SINGH	Independent	1577	7	
27	Madhya Pradesh - KOLARAS	BHANU PRAKASH	Aajad Bharat Party (Democratic)	1466	8	
27	Madhya Pradesh - KOLARAS	MANISH	Independent	852	9	
27	Madhya Pradesh - KOLARAS	VINOD KUMAR RAGHUWANSHI	Sapaks Party	850	10	
27	Madhya Pradesh - KOLARAS	SATYENDRA KUMAR BHARGAV	Shiv Sena	386	11	
27	Madhya Pradesh - KOLARAS	NAVAL SINGH	Independent	329	12	
27	Madhya Pradesh - KOLARAS	BHAIYALAL PARIHAR	Aam Aadmi Party	296	13	
27	Madhya Pradesh - KOLARAS	KAMLESH PURI	Independent	246	14	
28	Madhya Pradesh - BAMORI	MAHENDRA SINGH SISODIYA (SANJU BHAIYA)	Indian National Congress	64598	1	27920
28	Madhya Pradesh - BAMORI	BRIJMOHAN SINGH "AZAD"	Bharatiya Janata Party	36678	2	27920
28	Madhya Pradesh - BAMORI	KANHAIYALAL RAMESHWAR AGRAWAL	Independent	28488	3	
28	Madhya Pradesh - BAMORI	DR OMPRAKASH TRIPATHI	Bahujan Samaj Party	7176	4	
28	Madhya Pradesh - BAMORI	RAMSWAROOP BHIL	Independent	4281	5	
28	Madhya Pradesh - BAMORI	SHRIMATI SUMAN DEVI YOGENDRA SHARMA	Communist Party of India	3383	6	
28	Madhya Pradesh - BAMORI	DEVENDRA KUMAR UPADHYAY (MAHIDPUR WALE)	Independent	3111	7	
28	Madhya Pradesh - BAMORI	GUDDI BAI LODHA	Independent	1644	8	
28	Madhya Pradesh - BAMORI	None of the Above	None of the Above	1132	9	
28	Madhya Pradesh - BAMORI	SEVAK RAM KUSHWAH	Pichhara Samaj Party United	1022	10	
28	Madhya Pradesh - BAMORI	BACHCHHRAJ SINGH YADAV (GRAM DUMAWAN)	Samajwadi Party	777	11	
28	Madhya Pradesh - BAMORI	GIRRAJ DHAKAD	Aam Aadmi Party	652	12	
28	Madhya Pradesh - BAMORI	PT. LAKHAN SHASTRI	Sapaks Party	562	13	
28	Madhya Pradesh - BAMORI	RAMCHARAN DHAKAD	Rashtriya Jankranti Party	489	14	
28	Madhya Pradesh - BAMORI	BABULAL SEN (HARIPUR)	Akhil Bhartiya Gondwana Party	407	15	
28	Madhya Pradesh - BAMORI	SHYAM-SUNDAR	Independent	398	16	
28	Madhya Pradesh - BAMORI	BALAKRAM SAHERIYA	Bhartiya Panchyat Party	369	17	
28	Madhya Pradesh - BAMORI	TORANSINGH GAUR (KHERUA)	Kranti Janshakti Party	328	18	
29	Madhya Pradesh - GUNA	GOPILAL JATAV	Bharatiya Janata Party	84149	1	33667
29	Madhya Pradesh - GUNA	CHANDRA PRAKASH AHIRWAR (BANTI)	Indian National Congress	50482	2	33667
29	Madhya Pradesh - GUNA	SURESH KUMAR ROSHAN (MASTAR)	Bahujan Samaj Party	4169	3	
29	Madhya Pradesh - GUNA	JAGDISH KHATIK	Sapaks Party	2593	4	
29	Madhya Pradesh - GUNA	None of the Above	None of the Above	2390	5	
29	Madhya Pradesh - GUNA	RAMESH SENDO SWARAJ MANCH	Independent	914	6	
29	Madhya Pradesh - GUNA	SEEMA RAI	SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)	826	7	
29	Madhya Pradesh - GUNA	NARAYAN LAL CHIDAR (MAIYYAR BABU JI)	Independent	574	8	
29	Madhya Pradesh - GUNA	KULDEEP ALHAPURIYA (BABA)	Independent	425	9	
29	Madhya Pradesh - GUNA	PRAMOD PANT "RINKU PURWAIYA"	Shiv Sena	421	10	
29	Madhya Pradesh - GUNA	KOMAL PRASAD SHAKYA	Independent	296	11	
29	Madhya Pradesh - GUNA	NAVAL KISHOR DAMLE	Independent	287	12	
29	Madhya Pradesh - GUNA	ASHOK JATAV 'THEKEDAR'	Rashtriya Lok Samta Party	233	13	
29	Madhya Pradesh - GUNA	HARISH CHAND CHHIRAWAT	Bhartiya Panchyat Party	197	14	
29	Madhya Pradesh - GUNA	VIJAY AHIRWAR	Aam Aadmi Party	175	15	
30	Madhya Pradesh - CHACHODA	LAKSHMAN SINGH	Indian National Congress	81908	1	9797
30	Madhya Pradesh - CHACHODA	MAMTA MEENA	Bharatiya Janata Party	72111	2	9797
30	Madhya Pradesh - CHACHODA	None of the Above	None of the Above	2569	3	
30	Madhya Pradesh - CHACHODA	GANESHRAM LODHI	Bhartiya Panchyat Party	2327	4	
30	Madhya Pradesh - CHACHODA	RAHUL KUMAR BODDHY	Bahujan Samaj Party	1997	5	
30	Madhya Pradesh - CHACHODA	MAMTA BAI	Independent	1414	6	
30	Madhya Pradesh - CHACHODA	SHIVNARAYAN	Independent	872	7	
30	Madhya Pradesh - CHACHODA	VIKRAM SINGH LOVEWANSHI (LODHA)	Aam Aadmi Party	655	8	
30	Madhya Pradesh - CHACHODA	MAMTA	Independent	649	9	
31	Madhya Pradesh - RAGHOGARH	JAIVARDHAN SINGH	Indian National Congress	98268	1	46697
31	Madhya Pradesh - RAGHOGARH	BHUPENDRA SINGH RAGHUWANSHI	Bharatiya Janata Party	51571	2	46697
31	Madhya Pradesh - RAGHOGARH	BANWARI LAL AHIRWAR	Bahujan Samaj Party	3630	3	
31	Madhya Pradesh - RAGHOGARH	None of the Above	None of the Above	2683	4	
31	Madhya Pradesh - RAGHOGARH	BHUPENDRA SINGH	Independent	1029	5	
31	Madhya Pradesh - RAGHOGARH	SMT. RANJANA KUSHWAHA	Rashtriya Lok Samta Party	957	6	
31	Madhya Pradesh - RAGHOGARH	BHOOPENDRA SINGH	Independent	458	7	
31	Madhya Pradesh - RAGHOGARH	ROOP SINGH DHAKAD	Aam Aadmi Party	446	8	
31	Madhya Pradesh - RAGHOGARH	DOULA	Independent	386	9	
32	Madhya Pradesh - ASHOK NAGAR	JAJPAL SINGH "JAJJI"	Indian National Congress	65750	1	9730
32	Madhya Pradesh - ASHOK NAGAR	ER. LADDURAM KORI	Bharatiya Janata Party	56020	2	9730
32	Madhya Pradesh - ASHOK NAGAR	BALKRISHN	Bahujan Samaj Party	9559	3	
32	Madhya Pradesh - ASHOK NAGAR	None of the Above	None of the Above	2004	4	
32	Madhya Pradesh - ASHOK NAGAR	DEVILAL THEKEDAR	Sapaks Party	1462	5	
32	Madhya Pradesh - ASHOK NAGAR	JAGDISH BHANDARI (AHIRWAR)	Bahujan Sangharshh Dal	1090	6	
32	Madhya Pradesh - ASHOK NAGAR	JEEVANDAS	Independent	613	7	
32	Madhya Pradesh - ASHOK NAGAR	V P SINGH JATAV	Independent	558	8	
32	Madhya Pradesh - ASHOK NAGAR	SHYAM SHAKYA	SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)	520	9	
32	Madhya Pradesh - ASHOK NAGAR	RAJ BAI	Mahanwadi Party	345	10	
32	Madhya Pradesh - ASHOK NAGAR	DAYALUDAS SHAKYA	Bhartiya Panchyat Party	287	11	
32	Madhya Pradesh - ASHOK NAGAR	LALLIRAM	Aam Aadmi Party	259	12	
33	Madhya Pradesh - CHANDERI	GOPAL SINGH CHAUHAN (DAGGI RAJA)	Indian National Congress	45106	1	4175
33	Madhya Pradesh - CHANDERI	BHUPENDRA DWIVEDI	Bharatiya Janata Party	40931	2	4175
33	Madhya Pradesh - CHANDERI	RAO RAJKUMAR SINGH YADAV	Bahujan Samaj Party	34302	3	
33	Madhya Pradesh - CHANDERI	LALARAM RICKWAR	Independent	1719	4	
33	Madhya Pradesh - CHANDERI	RITESH JAIN AZAAD	Aam Aadmi Party	1038	5	
33	Madhya Pradesh - CHANDERI	PRAKASH SINGH	Sapaks Party	925	6	
33	Madhya Pradesh - CHANDERI	RAMDAYAL GWAL	Independent	905	7	
33	Madhya Pradesh - CHANDERI	None of the Above	None of the Above	884	8	
33	Madhya Pradesh - CHANDERI	HARGOVIND LODHI	Independent	874	9	
33	Madhya Pradesh - CHANDERI	JAIPAL SINGH YADAV IMLOODA	Samajwadi Party	835	10	
33	Madhya Pradesh - CHANDERI	DHYANCHAND SIMRAIYA	Independent	781	11	
33	Madhya Pradesh - CHANDERI	M. JAVED ( JAPANI )	Independent	619	12	
33	Madhya Pradesh - CHANDERI	ATAL LALU UDHAM SINGH	Rashtriya Vanchit Party	593	13	
33	Madhya Pradesh - CHANDERI	DEEPENDRA SINGH	Rashtriya Sanyukt Samaj Party	552	14	
33	Madhya Pradesh - CHANDERI	SATYENDRA SINGH KUSHWAH	Aajad Bharat Party (Democratic)	524	15	
33	Madhya Pradesh - CHANDERI	GAJRAJ	Independent	322	16	
33	Madhya Pradesh - CHANDERI	JASWANT SINGH YADAV	Independent	303	17	
33	Madhya Pradesh - CHANDERI	RAVINDRA SINGH YADAV "RADHY"	Bhartiya Panchyat Party	166	18	
34	Madhya Pradesh - MUNGAOLI	BRAJENDRA SINGH YADAV	Indian National Congress	55346	1	2136
34	Madhya Pradesh - MUNGAOLI	DR.KRISHNA PAL SINGH (DR.K.P.)	Bharatiya Janata Party	53210	2	2136
34	Madhya Pradesh - MUNGAOLI	KAMAL SINGH (KAMALESH DANGI)	Bahujan Samaj Party	14202	3	
34	Madhya Pradesh - MUNGAOLI	DEVENDRA LODHI (BELAI)	Aam Aadmi Party	3999	4	
34	Madhya Pradesh - MUNGAOLI	MALKEET SINGH SANDHU	Sapaks Party	3459	5	
34	Madhya Pradesh - MUNGAOLI	GANESH RAM KEWAT KHAIR KHADI	Rashtriya mahan Gantantra Party	1253	6	
34	Madhya Pradesh - MUNGAOLI	LAL SINGH	Independent	992	7	
34	Madhya Pradesh - MUNGAOLI	YESHPAL	Independent	890	8	
34	Madhya Pradesh - MUNGAOLI	None of the Above	None of the Above	740	9	
34	Madhya Pradesh - MUNGAOLI	RAJENDRA	Independent	687	10	
34	Madhya Pradesh - MUNGAOLI	RATI BHAN SINGH YADAV	Samajwadi Party	654	11	
34	Madhya Pradesh - MUNGAOLI	SRI PAL YADAV SINGHARA	Independent	595	12	
34	Madhya Pradesh - MUNGAOLI	KALPANA SINGH	Independent	516	13	
34	Madhya Pradesh - MUNGAOLI	MALKHAN	Independent	396	14	
34	Madhya Pradesh - MUNGAOLI	CHOTERAM	Independent	392	15	
34	Madhya Pradesh - MUNGAOLI	VIJAY PAL YADAV	Independent	386	16	
34	Madhya Pradesh - MUNGAOLI	MANOJ	Independent	301	17	
34	Madhya Pradesh - MUNGAOLI	SURESH KUMAR KUSHAWAH	Aajad Bharat Party (Democratic)	217	18	
34	Madhya Pradesh - MUNGAOLI	RATAN LAL PRAJAPATI	Bhartiya Panchyat Party	171	19	
35	Madhya Pradesh - BINA	MAHESH RAI	Bharatiya Janata Party	57828	1	632
35	Madhya Pradesh - BINA	SHASHI KATHORIA	Indian National Congress	57196	2	632
35	Madhya Pradesh - BINA	AHIRWAR SURENDRA KUMAR	Bahujan Samaj Party	6889	3	
35	Madhya Pradesh - BINA	DASHARATH AHIRWAR	Republican Party of India (A)	1561	4	
35	Madhya Pradesh - BINA	None of the Above	None of the Above	1528	5	
35	Madhya Pradesh - BINA	BABLU AHIRWAR	Bahujan Sangharshh Dal	770	6	
35	Madhya Pradesh - BINA	MALKHAN PARIHAR KHANGAR	Aam Aadmi Party	585	7	
36	Madhya Pradesh - KHURAI	BHUPENDRA BHAIYA	Bharatiya Janata Party	78156	1	15295
36	Madhya Pradesh - KHURAI	ARUNODAYA CHOUBEY (ANNU BHAIYA)	Indian National Congress	62861	2	15295
36	Madhya Pradesh - KHURAI	BADAL SINGH	Bahujan Samaj Party	3981	3	
36	Madhya Pradesh - KHURAI	DHARMENDRA BANPURIYA S/O SUNDAR LAL BANPURIYA	Independent	1502	4	
36	Madhya Pradesh - KHURAI	NARENDRA SINGH	Independent	1148	5	
36	Madhya Pradesh - KHURAI	AZIZ KHAN AJJU BHAI	Rashtriya Samanta Dal	1042	6	
36	Madhya Pradesh - KHURAI	CHINTAMANI CHAUDHARY S/O DILIP CHAUDHARY	Independent	985	7	
36	Madhya Pradesh - KHURAI	BHAGWANSINGH	Independent	634	8	
36	Madhya Pradesh - KHURAI	None of the Above	None of the Above	630	9	
36	Madhya Pradesh - KHURAI	CHANDRAKANT	Independent	412	10	
36	Madhya Pradesh - KHURAI	JASVINDER SINGH	Independent	358	11	
36	Madhya Pradesh - KHURAI	BHAGWAN SINGH THAKUR	Gondvana Gantantra Party	235	12	
36	Madhya Pradesh - KHURAI	NEELESH YADAV S/O VEER SINGH YADAV	Independent	211	13	
36	Madhya Pradesh - KHURAI	SURENDRA	Independent	203	14	
36	Madhya Pradesh - KHURAI	AHIRWAR NIRMAL KUMAR S/O GOURI SHANKER AHIRWAR	Independent	195	15	
36	Madhya Pradesh - KHURAI	IRSHAD	Independent	184	16	
36	Madhya Pradesh - KHURAI	BHOOPENDRA SINGH (BHOOPENDRA BHAIYA)	Independent	179	17	
36	Madhya Pradesh - KHURAI	RAJKUMAR YADAV	Bhartiya Shakti Chetna Party	149	18	
36	Madhya Pradesh - KHURAI	HARISHANKAR VISHAVKARMA S/O LT. SHRI DHANNALAL VISHVKARMA	Republican Party of India (A)	136	19	
36	Madhya Pradesh - KHURAI	RADHE AHIRWAR S/O UMRAO AHIRWAR	Independent	133	20	
