Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
48	Chhattisgarh - Raipur City Gramin	NAND KUMAR SAHU (NANDE BHAIYA)	Bharatiya Janata Party	68015	2	10453
48	Chhattisgarh - Raipur City Gramin	DR. OMPRAKASH DEWANGAN	Janta Congress Chhattisgarh (J)	17175	3	
48	Chhattisgarh - Raipur City Gramin	PITAMBAR JANGDE	Independent	1483	4	
48	Chhattisgarh - Raipur City Gramin	NARENDRA KUMAR BAGHEL	Independent	1106	5	
48	Chhattisgarh - Raipur City Gramin	DR. SANKET THAKUR	Aam Aadmi Party	1096	6	
48	Chhattisgarh - Raipur City Gramin	None of the Above	None of the Above	955	7	
48	Chhattisgarh - Raipur City Gramin	GAIND LAL DADSENA	Independent	940	8	
48	Chhattisgarh - Raipur City Gramin	CHANDRAKANT BHAI SOLANKI	Independent	727	9	
48	Chhattisgarh - Raipur City Gramin	SANDEEP YADU	Independent	546	10	
48	Chhattisgarh - Raipur City Gramin	BALDEV PRAKASH DWIVEDI	Independent	473	11	
48	Chhattisgarh - Raipur City Gramin	BUDHARU RAM BANJARE	Independent	370	12	
48	Chhattisgarh - Raipur City Gramin	MOTIRAM VERMA	Independent	308	13	
48	Chhattisgarh - Raipur City Gramin	BANMALI CHHURA	Bharatiya Bahujan Party	224	14	
48	Chhattisgarh - Raipur City Gramin	FULRAJ VARMA	Bharatiya Bahujan Congress	194	15	
48	Chhattisgarh - Raipur City Gramin	KRISHNA MURARI YADAV	Independent	170	16	
48	Chhattisgarh - Raipur City Gramin	SATYANARAYAN	Independent	139	17	
48	Chhattisgarh - Raipur City Gramin	LAKHAMOORAM TANDON	Rashtriya Jansabha Party	135	18	
48	Chhattisgarh - Raipur City Gramin	RAJENDRA KUMAR SAHU	Independent	118	19	
48	Chhattisgarh - Raipur City Gramin	MD. USMAN SHAKH	Independent	113	20	
48	Chhattisgarh - Raipur City Gramin	MOHAMMAD AURANGJEB	Independent	102	21	
48	Chhattisgarh - Raipur City Gramin	MANGALCHAND	Republican Party of India (A)	81	22	
48	Chhattisgarh - Raipur City Gramin	SMT. SHAMEEM KHAN	Bhartiya Lokmat Rashtrwadi Party	75	23	
49	Chhattisgarh - Raipur City West	VIKAS UPADHYAY	Indian National Congress	76359	1	12212
49	Chhattisgarh - Raipur City West	RAJESH MUNAT	Bharatiya Janata Party	64147	2	12212
49	Chhattisgarh - Raipur City West	BHOJRAJ GAURKHEDE	Bahujan Samaj Party	2271	3	
49	Chhattisgarh - Raipur City West	UTTAM JAYASVAL	Aam Aadmi Party	984	4	
49	Chhattisgarh - Raipur City West	None of the Above	None of the Above	779	5	
49	Chhattisgarh - Raipur City West	AJAY MISHRA	Independent	591	6	
49	Chhattisgarh - Raipur City West	ARUN HARPAL	Bhartiya Kisan Party	480	7	
49	Chhattisgarh - Raipur City West	ASHOK KUMAR BHAWSAGAR	Independent	419	8	
49	Chhattisgarh - Raipur City West	BHARAT NAYAK	Independent	363	9	
49	Chhattisgarh - Raipur City West	AWDHESH KUMAR UPADHYAY	Independent	357	10	
49	Chhattisgarh - Raipur City West	KANTI YADAV	Independent	329	11	
49	Chhattisgarh - Raipur City West	RAKESH LAHARI	Independent	251	12	
49	Chhattisgarh - Raipur City West	USHA BAGHEL	Independent	205	13	
49	Chhattisgarh - Raipur City West	RAGHUNANDAN SAHU	Independent	201	14	
49	Chhattisgarh - Raipur City West	INDRA KUMAR CHANDRAKAR	Independent	196	15	
49	Chhattisgarh - Raipur City West	ENGINEER AZMUL HASAN	Independent	154	16	
49	Chhattisgarh - Raipur City West	RADHESHYAM YADAV	Independent	149	17	
49	Chhattisgarh - Raipur City West	SMT. REKHA SAHU	Independent	147	18	
49	Chhattisgarh - Raipur City West	RAM SAJEEVAN GUPTA	Independent	140	19	
49	Chhattisgarh - Raipur City West	NAVIN GUPTA	Samajwadi Party	135	20	
49	Chhattisgarh - Raipur City West	PRADEEP SINGH THAKUR	Shiv Sena	121	21	
49	Chhattisgarh - Raipur City West	PREMDAS RAO	Ambedkarite Party of India	120	22	
49	Chhattisgarh - Raipur City West	ENGINEER ASHOK TAMRAKAR	Chhattisgarhi Samaj Party	110	23	
49	Chhattisgarh - Raipur City West	BHARAT SINGH RAJPUT	Independent	101	24	
49	Chhattisgarh - Raipur City West	SHIVKUMAR SAHU ALIAS GOLU SAHU	Independent	97	25	
49	Chhattisgarh - Raipur City West	DR. KHEMSINGH TELI	Independent	94	26	
49	Chhattisgarh - Raipur City West	BILLAKURTY GAURAV	Bharat Bhoomi Party	93	27	
49	Chhattisgarh - Raipur City West	HARINDER ARORA	Republican Party of India (A)	86	28	
49	Chhattisgarh - Raipur City West	TILOKA BAI SAHU	Independent	81	29	
49	Chhattisgarh - Raipur City West	VISHNU RAM SAHU	Independent	78	30	
49	Chhattisgarh - Raipur City West	PRITI SAGAR	Independent	76	31	
49	Chhattisgarh - Raipur City West	DINDAYAL BANJARE	Independent	70	32	
49	Chhattisgarh - Raipur City West	SUNIL YADAV	Chhattisgarh Sanyukt Jatiye Party	69	33	
49	Chhattisgarh - Raipur City West	BAIKUNTH SONA	Independent	68	34	
49	Chhattisgarh - Raipur City West	SHRI DIGAMBAR JANAKPURI	Independent	58	35	
49	Chhattisgarh - Raipur City West	NOOR SHABA	Independent	54	36	
49	Chhattisgarh - Raipur City West	GANGA BAI SAHU	Independent	46	37	
49	Chhattisgarh - Raipur City West	TUKARAM SAHU	Independent	43	38	
50	Chhattisgarh - Raipur City North	KULDEEP JUNEJA	Indian National Congress	59843	1	16341
50	Chhattisgarh - Raipur City North	SHRI CHAND SUNDRANI	Bharatiya Janata Party	43502	2	16341
50	Chhattisgarh - Raipur City North	AMAR GIDWANI	Janta Congress Chhattisgarh (J)	2510	3	
50	Chhattisgarh - Raipur City North	YOGENDRA SEN	Aam Aadmi Party	898	4	
50	Chhattisgarh - Raipur City North	None of the Above	None of the Above	705	5	
50	Chhattisgarh - Raipur City North	SHANKAR LAL VARANDANI	Independent	686	6	
50	Chhattisgarh - Raipur City North	SHEKHAR TANDI	Independent	373	7	
50	Chhattisgarh - Raipur City North	HARI BANDHU NAIK	Independent	323	8	
50	Chhattisgarh - Raipur City North	NISHAR JAHAN	Independent	176	9	
50	Chhattisgarh - Raipur City North	HAIDER BHATI	Independent	142	10	
50	Chhattisgarh - Raipur City North	MO. MEHNDI HASAN BHATI	Independent	139	11	
50	Chhattisgarh - Raipur City North	VIKAS MOTWANI	Shiv Sena	132	12	
50	Chhattisgarh - Raipur City North	M. ZUBAIR KHAN	Ambedkarite Party of India	129	13	
50	Chhattisgarh - Raipur City North	PRAKASH NARAYAN SHUKLA	Akhil Bharat Hindu Mahasabha	121	14	
50	Chhattisgarh - Raipur City North	MD. DANISH QUADRI	Independent	78	15	
50	Chhattisgarh - Raipur City North	IQBAL ALI	Independent	72	16	
50	Chhattisgarh - Raipur City North	MO. JAVED BHATI	Independent	70	17	
50	Chhattisgarh - Raipur City North	DR KAILASH ADIL	Independent	60	18	
50	Chhattisgarh - Raipur City North	PRAVIN JAIN	Akhil Bhartiya Sarvadharma Samaj Party	56	19	
51	Chhattisgarh - Raipur City South	BRIJMOHAN AGRAWAL	Bharatiya Janata Party	77589	1	17496
51	Chhattisgarh - Raipur City South	KANHAIYA AGRAWAL	Indian National Congress	60093	2	17496
51	Chhattisgarh - Raipur City South	None of the Above	None of the Above	1521	3	
51	Chhattisgarh - Raipur City South	UMESH DAS MANIKPURI	Bahujan Samaj Party	1514	4	
51	Chhattisgarh - Raipur City South	MUNNA BISEN	Aam Aadmi Party	1363	5	
51	Chhattisgarh - Raipur City South	MANISH THAKUR	Bhartiya Tribal Party	491	6	
51	Chhattisgarh - Raipur City South	AATMADAS MAHESHWARI	Rashtriya Jansabha Party	354	7	
51	Chhattisgarh - Raipur City South	MUKESH KUMAR LOKHANDE	Ambedkarite Party of India	316	8	
51	Chhattisgarh - Raipur City South	MANISH SHRIVASTAV	Independent	260	9	
51	Chhattisgarh - Raipur City South	RESHAM LAL JANGDE	Shiv Sena	226	10	
51	Chhattisgarh - Raipur City South	SANTOSH SAHU	Independent	221	11	
51	Chhattisgarh - Raipur City South	NUSRAT BEGUM	Independent	210	12	
51	Chhattisgarh - Raipur City South	MANJU BAI YADAV	Independent	205	13	
51	Chhattisgarh - Raipur City South	ABDUL RAZZAK	Independent	189	14	
51	Chhattisgarh - Raipur City South	BISESHER BAGHMAR	Bhartiya Panchyat Party	185	15	
51	Chhattisgarh - Raipur City South	NEERAJ SAINI (PUJARI)	Akhil Bharat Hindu Mahasabha	166	16	
51	Chhattisgarh - Raipur City South	ANIL KUMAR KADAM	Independent	166	17	
51	Chhattisgarh - Raipur City South	HABIB KHAN	Independent	152	18	
51	Chhattisgarh - Raipur City South	SMT. RUBEENA ANJUM	Independent	150	19	
51	Chhattisgarh - Raipur City South	PAVAN SHUKLA	Independent	145	20	
51	Chhattisgarh - Raipur City South	MAZHAR IQBAL	Rashtriya Gondvana Party	138	21	
51	Chhattisgarh - Raipur City South	BHARATLAL SONI	Bharat Bhoomi Party	124	22	
51	Chhattisgarh - Raipur City South	SHEKH RAHMUDOODIN	Independent	99	23	
51	Chhattisgarh - Raipur City South	A. NAZIR	Independent	98	24	
51	Chhattisgarh - Raipur City South	ILIYAS HUSSAIN	Bhartiya Sarvjan Hitay Samaj Party	86	25	
51	Chhattisgarh - Raipur City South	JAGESHWER PRASAD TIWARI	Janata Dal (United)	80	26	
51	Chhattisgarh - Raipur City South	SHEIKH ASIF KHAN	Independent	79	27	
51	Chhattisgarh - Raipur City South	DR. GOJUPAUL	Republican Party of India (A)	78	28	
51	Chhattisgarh - Raipur City South	ABDUL SHEIKH NAIM	Independent	77	29	
51	Chhattisgarh - Raipur City South	SUBHASH KURRE	Independent	76	30	
51	Chhattisgarh - Raipur City South	PRAVIN JAIN	Akhil Bhartiya Sarvadharma Samaj Party	73	31	
51	Chhattisgarh - Raipur City South	DHEERAJ TIWARI	Anjaan Aadmi Party	66	32	
51	Chhattisgarh - Raipur City South	IMRAN BAKS	Independent	62	33	
51	Chhattisgarh - Raipur City South	EMRAN ALI	Independent	62	34	
51	Chhattisgarh - Raipur City South	MO. AJAZ AHMED	Independent	58	35	
51	Chhattisgarh - Raipur City South	SHAYRA BANO	Independent	54	36	
51	Chhattisgarh - Raipur City South	NAIM ANSARI	Independent	54	37	
51	Chhattisgarh - Raipur City South	ASHA BARELE	Independent	48	38	
51	Chhattisgarh - Raipur City South	SHANKAR LAL VARANDANI	Independent	44	39	
51	Chhattisgarh - Raipur City South	AAMNA BEGAM	Independent	41	40	
51	Chhattisgarh - Raipur City South	RUMANA HUSSAIN	Independent	39	41	
51	Chhattisgarh - Raipur City South	SHARIQ ALMAS	Independent	37	42	
51	Chhattisgarh - Raipur City South	M. VAKIL SHDDHAQUI	Independent	35	43	
51	Chhattisgarh - Raipur City South	SALIM KHAN	Independent	32	44	
51	Chhattisgarh - Raipur City South	MO. AHMAD	Independent	30	45	
51	Chhattisgarh - Raipur City South	SHAGUFTA AFROZ	Independent	27	46	
51	Chhattisgarh - Raipur City South	SHABUDDIN	Independent	25	47	
52	Chhattisgarh - Arang	DR. SHIVKUMAR DAHARIYA	Indian National Congress	69900	1	25077
52	Chhattisgarh - Arang	SANJAY DHIDHI	Bharatiya Janata Party	44823	2	25077
52	Chhattisgarh - Arang	SANJAY CHELAK	Janta Congress Chhattisgarh (J)	27903	3	
52	Chhattisgarh - Arang	SHARDA BANJARE	Independent	3042	4	
52	Chhattisgarh - Arang	NARAYAN PRASAD TANDAN	Independent	1528	5	
52	Chhattisgarh - Arang	DAGESHVAR BHARTI	Aam Aadmi Party	1423	6	
52	Chhattisgarh - Arang	None of the Above	None of the Above	1321	7	
52	Chhattisgarh - Arang	SANTOSH KUMAR DAHARIYA	Shiv Sena	1112	8	
52	Chhattisgarh - Arang	SANJAY KUMAR KOSARIYA	Chhattisgarh Vikas Party	1053	9	
52	Chhattisgarh - Arang	NAROTTAM BANJARE	Independent	552	10	
52	Chhattisgarh - Arang	ASHOK SONWANI	Independent	439	11	
52	Chhattisgarh - Arang	GAJENDRA SINGH KOSHLEY	Independent	379	12	
52	Chhattisgarh - Arang	DR. UDAY RATRE	Independent	361	13	
52	Chhattisgarh - Arang	NEHA BAGHEL	Bharatiya Bahujan Congress	360	14	
52	Chhattisgarh - Arang	TARJAN JANGADE	Independent	315	15	
52	Chhattisgarh - Arang	RIJHENDRA KUMAR DAHARIYA	Rashtriya Jansabha Party	265	16	
52	Chhattisgarh - Arang	ADVOCATE SHAILENDRA BANJARE(SHAKTI PUTRA )	Shakti Sena (Bharat Desh)	202	17	
53	Chhattisgarh - Abhanpur	DHANENDRA SAHU	Indian National Congress	76761	1	23471
53	Chhattisgarh - Abhanpur	CHANDRASHEKHAR SAHU - CHAMPU BHAIYYA	Bharatiya Janata Party	53290	2	23471
53	Chhattisgarh - Abhanpur	DAYARAM NISHAD	Janta Congress Chhattisgarh (J)	21324	3	
53	Chhattisgarh - Abhanpur	None of the Above	None of the Above	3005	4	
53	Chhattisgarh - Abhanpur	BRAMHANAND SAHU	Independent	2249	5	
53	Chhattisgarh - Abhanpur	SHWETA RAKESH SAHU	Independent	2040	6	
53	Chhattisgarh - Abhanpur	TIKENDRA SINGH THAKUR	Nationalist Congress Party	1242	7	
53	Chhattisgarh - Abhanpur	SHAKUNTALA MANDLE	Independent	962	8	
53	Chhattisgarh - Abhanpur	SANJAY RAI	Aam Aadmi Party	695	9	
53	Chhattisgarh - Abhanpur	SAVITRI PAL	Independent	582	10	
53	Chhattisgarh - Abhanpur	BHUNESHWAR	Independent	479	11	
53	Chhattisgarh - Abhanpur	TEKESHWAR CHATURVEDI	Independent	244	12	
53	Chhattisgarh - Abhanpur	DEEPAK KUMAR NAVRANGE	Independent	182	13	
54	Chhattisgarh - Rajim	AMITESH SHUKLA	Indian National Congress	99041	1	58132
54	Chhattisgarh - Rajim	SANTOSH UPADHYAY	Bharatiya Janata Party	40909	2	58132
54	Chhattisgarh - Rajim	ROHIT SAHU	Janta Congress Chhattisgarh (J)	23776	3	
54	Chhattisgarh - Rajim	None of the Above	None of the Above	4844	4	
54	Chhattisgarh - Rajim	VISHWANATH SONWANI	Independent	1474	5	
54	Chhattisgarh - Rajim	BHUSHAN SAHU	Bhartiya Shakti Chetna Party	1136	6	
54	Chhattisgarh - Rajim	TEJRAM SAHU VIDROHI	Communist Party of India (Marxist-Leninist) Red Star	934	7	
54	Chhattisgarh - Rajim	PARDESHI RAM DHRUW	Gondvana Gantantra Party	769	8	
54	Chhattisgarh - Rajim	DEVRAJ THAKUR	Independent	662	9	
54	Chhattisgarh - Rajim	RAJA THAKUR	Aam Aadmi Party	610	10	
54	Chhattisgarh - Rajim	GANESH SONI URF BABA	Independent	574	11	
54	Chhattisgarh - Rajim	GOPAL JETHI	Independent	420	12	
54	Chhattisgarh - Rajim	FALENDRA KUMAR SAHU	Pichhara Samaj Party United	404	13	
55	Chhattisgarh - Bindranawagarh	DAMARUDHAR PUJARI	Bharatiya Janata Party	79619	1	10430
55	Chhattisgarh - Bindranawagarh	SANJAY NETAM	Indian National Congress	69189	2	10430
55	Chhattisgarh - Bindranawagarh	ONKAR SHAH	Gondvana Gantantra Party	19022	3	
55	Chhattisgarh - Bindranawagarh	None of the Above	None of the Above	5515	4	
55	Chhattisgarh - Bindranawagarh	DEVENDRA THAKUR	Bahujan Samaj Party	2752	5	
55	Chhattisgarh - Bindranawagarh	SIYARAM NAGESH	Aam Aadmi Party	2378	6	
55	Chhattisgarh - Bindranawagarh	BHOJLAL NETAM	Communist Party of India (Marxist-Leninist) Red Star	2083	7	
56	Chhattisgarh - Sihawa	DR. LAKSHMI DHRUW	Indian National Congress	88451	1	45436
56	Chhattisgarh - Sihawa	PINKY SHIVRAJ SHAH	Bharatiya Janata Party	43015	2	45436
56	Chhattisgarh - Sihawa	VINOD KUMAR NAGWANSHI	Gondvana Gantantra Party	8126	3	
56	Chhattisgarh - Sihawa	MAKHAN LAL MARKAM	Independent	4729	4	
56	Chhattisgarh - Sihawa	None of the Above	None of the Above	4306	5	
56	Chhattisgarh - Sihawa	SHANTANU SOM	Janta Congress Chhattisgarh (J)	2312	6	
56	Chhattisgarh - Sihawa	AKBAR MANDAVI	Aam Aadmi Party	1544	7	
56	Chhattisgarh - Sihawa	JAGANNATH DHRUW	Loktantrik Samajwadi Party	1399	8	
56	Chhattisgarh - Sihawa	MADALSA DHRUV (RUKHMANI)	Independent	1155	9	
56	Chhattisgarh - Sihawa	BHAGIRAM MANDAVI	Independent	746	10	
56	Chhattisgarh - Sihawa	JETHURAM DHRUV	Independent	541	11	
56	Chhattisgarh - Sihawa	ISHWAR LAL KORRAM	Ambedkarite Party of India	371	12	
57	Chhattisgarh - Kurud	AJAY CHANDRAKAR	Bharatiya Janata Party	72922	1	12317
57	Chhattisgarh - Kurud	NEELAM CHANDRAKAR	Independent	60605	2	12317
57	Chhattisgarh - Kurud	LAXMIKANTA SAHU	Indian National Congress	26483	3	
57	Chhattisgarh - Kurud	None of the Above	None of the Above	3470	4	
57	Chhattisgarh - Kurud	KANHAIYA LAL SAHU	Bahujan Samaj Party	2888	5	
57	Chhattisgarh - Kurud	YUGESHWAR SAHU	Independent	1341	6	
57	Chhattisgarh - Kurud	NEERA CHANDRAKAR	Independent	1253	7	
57	Chhattisgarh - Kurud	TEJENDRA KUMAR TODEKAR	Aam Aadmi Party	1252	8	
57	Chhattisgarh - Kurud	AJIT AGRAWAL	Independent	672	9	
57	Chhattisgarh - Kurud	DINESH SAHU	Independent	609	10	
57	Chhattisgarh - Kurud	CHANDRAHAS SAHU	Independent	353	11	
57	Chhattisgarh - Kurud	RAGHUNANDAN SAHU	Janata Dal (United)	347	12	
57	Chhattisgarh - Kurud	DOMAR SINGH	Independent	339	13	
58	Chhattisgarh - Dhamtari	RANJANA DIPENDRA SAHU	Bharatiya Janata Party	63198	1	464
58	Chhattisgarh - Dhamtari	GURUMUKH SINGH HORA	Indian National Congress	62734	2	464
58	Chhattisgarh - Dhamtari	ANAND PAWAR	Independent	29163	3	
58	Chhattisgarh - Dhamtari	DIGVIJAY SINGH KRIDUTT	Janta Congress Chhattisgarh (J)	3299	4	
58	Chhattisgarh - Dhamtari	RAJESHWARI DOMAN SAHU	Independent	2856	5	
58	Chhattisgarh - Dhamtari	TIRATH RAJ FUTAN (GADDI)	Independent	2061	6	
58	Chhattisgarh - Dhamtari	SHATRUHAN SINGH SAHU	Aam Aadmi Party	1736	7	
58	Chhattisgarh - Dhamtari	BHAGESH BAID	Independent	1585	8	
58	Chhattisgarh - Dhamtari	RANJANA SAHU	Independent	1189	9	
58	Chhattisgarh - Dhamtari	KEWAL SINGH NETAM	Gondvana Gantantra Party	812	10	
58	Chhattisgarh - Dhamtari	GYANCHAND PARAKH (GYANU)	Independent	655	11	
58	Chhattisgarh - Dhamtari	AKASH DEWANGAN	Independent	566	12	
58	Chhattisgarh - Dhamtari	None of the Above	None of the Above	551	13	
58	Chhattisgarh - Dhamtari	BHARATLAL SATNAMI	Independent	537	14	
58	Chhattisgarh - Dhamtari	DR. GEINDLAL SATNAMI	Independent	478	15	
58	Chhattisgarh - Dhamtari	DR. NEPALSINGH SAHU	Independent	350	16	
58	Chhattisgarh - Dhamtari	GOPAL JOSHI	Independent	269	17	
58	Chhattisgarh - Dhamtari	JANMEJAI MAHILANGE	Rashtriya Jansabha Party	222	18	
58	Chhattisgarh - Dhamtari	YOGENDRA KUMAR SAHU	Pichhara Samaj Party United	221	19	
59	Chhattisgarh - Sanjari balod	SANGEETA SINHA	Indian National Congress	90428	1	27488
59	Chhattisgarh - Sanjari balod	PAWAN SAHU	Bharatiya Janata Party	62940	2	27488
59	Chhattisgarh - Sanjari balod	ARJUN HIRWANI	Janta Congress Chhattisgarh (J)	12664	3	
59	Chhattisgarh - Sanjari balod	None of the Above	None of the Above	2913	4	
59	Chhattisgarh - Sanjari balod	BHUPESH KUMAR SAHU	Independent	2401	5	
59	Chhattisgarh - Sanjari balod	KAMINI DHURVE	Aam Aadmi Party	1770	6	
59	Chhattisgarh - Sanjari balod	GHANSHYAM SINGH THAKUR	Independent	961	7	
59	Chhattisgarh - Sanjari balod	ROHIT KUMAR NISHAD	Shiv Sena	614	8	
59	Chhattisgarh - Sanjari balod	RENU YADAV	Samajwadi Party	500	9	
59	Chhattisgarh - Sanjari balod	MANOJ KUMAR SORI	National Democratic Peoples Front	280	10	
60	Chhattisgarh - Dondi lohara	ANILA BHENDIA	Indian National Congress	67448	1	33103
60	Chhattisgarh - Dondi lohara	LAL MAHENDRA SINGH TEKAM	Bharatiya Janata Party	34345	2	33103
60	Chhattisgarh - Dondi lohara	DEV LAL THAKUR	Independent	21360	3	
60	Chhattisgarh - Dondi lohara	JANAK LAL THAKUR	Independent	19242	4	
60	Chhattisgarh - Dondi lohara	RAJESH CHURENDRA	Janta Congress Chhattisgarh (J)	13929	5	
60	Chhattisgarh - Dondi lohara	None of the Above	None of the Above	4842	6	
60	Chhattisgarh - Dondi lohara	HITESHWARI KOTHARI	Independent	1902	7	
60	Chhattisgarh - Dondi lohara	MAHESH KUMAR KORETI	Ambedkarite Party of India	1279	8	
60	Chhattisgarh - Dondi lohara	RAMESH KUMAR CHURENDRA	Swabhiman Party	1256	9	
60	Chhattisgarh - Dondi lohara	YUGAL KISHOR RATRE	Aam Aadmi Party	1100	10	
61	Chhattisgarh - Gunderdehi	KUNWER SINGH NISHAD	Indian National Congress	110369	1	55394
61	Chhattisgarh - Gunderdehi	DEEPAK TARACHAND SAHU	Bharatiya Janata Party	54975	2	55394
61	Chhattisgarh - Gunderdehi	RAJENDRA KUMAR RAI	Janta Congress Chhattisgarh (J)	8648	3	
61	Chhattisgarh - Gunderdehi	None of the Above	None of the Above	5014	4	
61	Chhattisgarh - Gunderdehi	RAMAN KUMAR SAHU	Independent	1835	5	
61	Chhattisgarh - Gunderdehi	NAMRATA SONI	Aam Aadmi Party	1261	6	
61	Chhattisgarh - Gunderdehi	CHANDRAHAS KALICHARAN SAHU	Bhartiya Panchyat Party	909	7	
61	Chhattisgarh - Gunderdehi	DHANNULAL MARKANDE	Independent	671	8	
61	Chhattisgarh - Gunderdehi	BUDHELAL KOSLE	Independent	655	9	
61	Chhattisgarh - Gunderdehi	NEETA SAHU	Shiv Sena	582	10	
61	Chhattisgarh - Gunderdehi	MITHILESH PISDA	Ambedkarite Party of India	513	11	
61	Chhattisgarh - Gunderdehi	GAURAV KUMAR CHANDRAKAR	Independent	496	12	
61	Chhattisgarh - Gunderdehi	TAMRAJDHWAJ SAHU	Chhattisgarh Swabhiman Manch	429	13	
61	Chhattisgarh - Gunderdehi	LEDGU RAM	Rashtriya Jansabha Party	347	14	
62	Chhattisgarh - Patan	BHUPESH BAGHEL	Indian National Congress	84352	1	27477
62	Chhattisgarh - Patan	MOTILAL SAHU	Bharatiya Janata Party	56875	2	27477
62	Chhattisgarh - Patan	SHAKUNTALA SAHU	Janta Congress Chhattisgarh (J)	13201	3	
62	Chhattisgarh - Patan	None of the Above	None of the Above	3939	4	
62	Chhattisgarh - Patan	HAIDAR BHATEE	Independent	1450	5	
62	Chhattisgarh - Patan	DINESH KUMAR KURRE	Ambedkarite Party of India	788	6	
62	Chhattisgarh - Patan	RAM PRASAD KOSLE NETA JI	Rashtriya Jansabha Party	621	7	
62	Chhattisgarh - Patan	DURGA JHA	Aam Aadmi Party	495	8	
62	Chhattisgarh - Patan	TIKENDRA VERMA	Independent	492	9	
62	Chhattisgarh - Patan	DR. HARISHCHANDRA SAHU	Independent	456	10	
63	Chhattisgarh - Durg Gramin	TAMRADHWAJ SAHU	Indian National Congress	76208	1	27112
63	Chhattisgarh - Durg Gramin	JAGESHWAR SAHU	Bharatiya Janata Party	49096	2	27112
63	Chhattisgarh - Durg Gramin	DR. BALMUKUND DEWANGAN	Janta Congress Chhattisgarh (J)	11485	3	
63	Chhattisgarh - Durg Gramin	CHUMMAN LAL DESHMUKH	Independent	2819	4	
63	Chhattisgarh - Durg Gramin	None of the Above	None of the Above	2603	5	
63	Chhattisgarh - Durg Gramin	BALMUKUND DEWANGAN	Independent	2069	6	
63	Chhattisgarh - Durg Gramin	BADRI PRASAD PARKAR	Chhattisgarh Swabhiman Manch	1336	7	
63	Chhattisgarh - Durg Gramin	ISHWARI KURRE	Aam Aadmi Party	1286	8	
63	Chhattisgarh - Durg Gramin	SATISH PARAKH	Democratic Party of India	970	9	
63	Chhattisgarh - Durg Gramin	JAGESHWAR KUMAR SAHU	Independent	553	10	
64	Chhattisgarh - Durg City	ARUN VORA	Indian National Congress	64981	1	21081
64	Chhattisgarh - Durg City	CHANDRIKA CHANDRAKAR	Bharatiya Janata Party	43900	2	21081
64	Chhattisgarh - Durg City	PRATAP MADHYANI	Janta Congress Chhattisgarh (J)	20634	3	
64	Chhattisgarh - Durg City	KANCHAN SHENDRE	Independent	1733	4	
64	Chhattisgarh - Durg City	DR. S. K. AGRAWAL	Aam Aadmi Party	1701	5	
64	Chhattisgarh - Durg City	None of the Above	None of the Above	1471	6	
64	Chhattisgarh - Durg City	SUBHASH KUMAR PAUL	India Praja Bandhu Party	554	7	
64	Chhattisgarh - Durg City	KAMLESH KUMAR NAGARCHI	Independent	553	8	
64	Chhattisgarh - Durg City	BRAMHA TIWARI	Independent	462	9	
64	Chhattisgarh - Durg City	ANOOP KUMAR PANDEY	Independent	398	10	
64	Chhattisgarh - Durg City	AATMA RAM SAHU	SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)	375	11	
64	Chhattisgarh - Durg City	BALDEV SINGH SAHU	Chhattisgarh Swabhiman Manch	339	12	
64	Chhattisgarh - Durg City	RAS BIHARI BARI	Independent	319	13	
64	Chhattisgarh - Durg City	SUNIL KUMAR MARKANDEY	Ambedkarite Party of India	309	14	
64	Chhattisgarh - Durg City	ARUN KUMAR JOSHI	Independent	269	15	
64	Chhattisgarh - Durg City	TAMESHWAR TIWARI	Akhil Bharat Hindu Mahasabha	262	16	
64	Chhattisgarh - Durg City	BRAJESH KUMAR YADAV	Samajwadi Party	257	17	
64	Chhattisgarh - Durg City	SURYA NARAYAN SONWANI	Pichhara Samaj Party United	234	18	
64	Chhattisgarh - Durg City	MAHELKA BEGUM SHEKH	Independent	148	19	
64	Chhattisgarh - Durg City	SURESH KUMAR VERMA	Independent	128	20	
64	Chhattisgarh - Durg City	SUJATA SINGH	Bhartiya Panchyat Party	123	21	
64	Chhattisgarh - Durg City	ADVOCATE RAMRATAN SAHU	Independent	63	22	
65	Chhattisgarh - Bhilai Nagar	DEVENDRA YADAV	Indian National Congress	51044	1	2849
65	Chhattisgarh - Bhilai Nagar	PREM PRAKASH PANDEY	Bharatiya Janata Party	48195	2	2849
65	Chhattisgarh - Bhilai Nagar	DEENANATH JAISWAR	Bahujan Samaj Party	2662	3	
65	Chhattisgarh - Bhilai Nagar	None of the Above	None of the Above	1147	4	
65	Chhattisgarh - Bhilai Nagar	SHATRUGHAN PRASAD	Independent	592	5	
65	Chhattisgarh - Bhilai Nagar	SURESH KUMAR ADIL	Independent	544	6	
65	Chhattisgarh - Bhilai Nagar	THANENDRA SAHU	Swabhiman Party	319	7	
65	Chhattisgarh - Bhilai Nagar	MO. RAZA SIDDIQUE	Aam Aadmi Party	276	8	
65	Chhattisgarh - Bhilai Nagar	AENUL HAQUE KHAN	Bhrashtachar Mukti Morcha	216	9	
65	Chhattisgarh - Bhilai Nagar	RAMPYARI BHARTI	Independent	208	10	
65	Chhattisgarh - Bhilai Nagar	BIJU JOHNSON	Chhattisgarh Swabhiman Manch	149	11	
