Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
88	Telangana - Miryalguda	RAJU RAMDENI	Independent	126	28	
88	Telangana - Miryalguda	SARIKONDA RUSHIKESHWAR RAJU	Independent	107	29	
88	Telangana - Miryalguda	M.V.R. REDDY	Independent	95	30	
89	Telangana - Huzurnagar	UTTAM KUMAR REDDY NALAMADA	Indian National Congress	92996	1	7466
89	Telangana - Huzurnagar	SANAMPUDI SAIDIREDDY	Telangana Rashtra Samithi	85530	2	7466
89	Telangana - Huzurnagar	RAGHUMAREDDY MEKALA	Independent	4944	3	
89	Telangana - Huzurnagar	PAREPALLY SEKHAR RAO	Communist Party of India (Marxist)	2121	4	
89	Telangana - Huzurnagar	None of the Above	None of the Above	1621	5	
89	Telangana - Huzurnagar	BOBBA BHAGYA REDDY	Bharatiya Janata Party	1555	6	
89	Telangana - Huzurnagar	RAMESH SUNKARA	Independent	1454	7	
89	Telangana - Huzurnagar	DASARI SRINIVASARAO	Bahujan Samaj Party	1018	8	
89	Telangana - Huzurnagar	KALVAKUNTLA RAMAIAH	Independent	736	9	
89	Telangana - Huzurnagar	BALU GUGULOTHU	Independent	727	10	
89	Telangana - Huzurnagar	MEDARI VEERAIAH	Independent	420	11	
89	Telangana - Huzurnagar	DESHAGANI SAMBASHIVA GOUD	Telangana Prajala Party	413	12	
89	Telangana - Huzurnagar	B. PADMA	Independent	260	13	
89	Telangana - Huzurnagar	MUDEM KOTIREDDY	Independent	210	14	
89	Telangana - Huzurnagar	BANDARU NAGARAJU	Independent	170	15	
89	Telangana - Huzurnagar	SAMULA SIVA REDDY	All India Forward Bloc	155	16	
89	Telangana - Huzurnagar	MALOTHU GOVIND NAIK	Aam Aadmi Party	135	17	
90	Telangana - Kodad	BOLLAM MALLAIAH YADAV	Telangana Rashtra Samithi	89115	1	756
90	Telangana - Kodad	PADMAVATHI REDDY NALAMADA	Indian National Congress	88359	2	756
90	Telangana - Kodad	ANJI YADAV	Independent	5240	3	
90	Telangana - Kodad	BURRI SRIRAMULU	Communist Party of India (Marxist)	3381	4	
90	Telangana - Kodad	KUNDURU DEVENDER REDDY	Telangana Inti Party	1508	5	
90	Telangana - Kodad	JALLEPALLI ENKATESHWARLU	Bharatiya Janata Party	1485	6	
90	Telangana - Kodad	None of the Above	None of the Above	1240	7	
90	Telangana - Kodad	VELANGI RAJU ORSU	Bahujan Samaj Party	741	8	
90	Telangana - Kodad	PANDITI KRANTHI KUMAR	Independent	610	9	
90	Telangana - Kodad	SHAIK MASTAN SAHEB	Independent	530	10	
90	Telangana - Kodad	GIDDE RAJESH	Independent	506	11	
90	Telangana - Kodad	PANDI PEDDA TIRUPATHAIAH	Independent	327	12	
90	Telangana - Kodad	AMBEDKAR DUNNA	Jai Swaraj Party	287	13	
90	Telangana - Kodad	PARYAVARANAM KOLLU LAKSHMINARAYANA	Independent	265	14	
90	Telangana - Kodad	DAIDA LINGAIAH	Independent	171	15	
90	Telangana - Kodad	GANGIREDDY KOTIREDDY	Independent	123	16	
91	Telangana - Suryapet	GUNTAKANDLA JAGADISH REDDY	Telangana Rashtra Samithi	68650	1	5967
91	Telangana - Suryapet	DAMODAR REDDY RAM REDDY	Indian National Congress	62683	2	5967
91	Telangana - Suryapet	SANKINENI VENKATESWAR RAO	Bharatiya Janata Party	39240	3	
91	Telangana - Suryapet	DONGARI VENU	Independent	4871	4	
91	Telangana - Suryapet	PERUMALLA VENKANNA	Independent	1875	5	
91	Telangana - Suryapet	None of the Above	None of the Above	820	6	
91	Telangana - Suryapet	RAPARTHI SRINIVAS GOUD	Bahujana Left Party	684	7	
91	Telangana - Suryapet	TAGULLA JANARDHAN	Independent	625	8	
91	Telangana - Suryapet	BOLKA VENKANNA	Bahujan Samaj Party	524	9	
91	Telangana - Suryapet	BENJARAPU BIKSHAPATHI	Independent	424	10	
91	Telangana - Suryapet	MARRI NEHEMIAH	Independent	380	11	
91	Telangana - Suryapet	IBRAHIM SHAIK	Independent	362	12	
91	Telangana - Suryapet	SUNKARI LITHESH	Independent	319	13	
91	Telangana - Suryapet	RAMJI VANKUDOTH	Nationalist Congress Party	295	14	
91	Telangana - Suryapet	KIRAN VANGAPALLI	Republican Sena	261	15	
91	Telangana - Suryapet	SAMA VENKAT REDDY	Independent	235	16	
91	Telangana - Suryapet	PULIGILLA VEERAMALLU	Samajwadi Party	229	17	
91	Telangana - Suryapet	MUPPANI LINGA REDDY	Independent	228	18	
91	Telangana - Suryapet	SAIDAMMA YERRANAGULA	Jai Swaraj Party	221	19	
91	Telangana - Suryapet	AKKENAPALLI ESHWAR	Independent	196	20	
91	Telangana - Suryapet	SAIDULU DEVATH	Independent	190	21	
91	Telangana - Suryapet	LINGIDI VENKATESWARLU	Aam Aadmi Party	140	22	
91	Telangana - Suryapet	THALARI SATHEESH	Bahujana Raajyam Party (Phule Ambedkar)	113	23	
91	Telangana - Suryapet	MARAM VENKAT REDDY	Independent	103	24	
91	Telangana - Suryapet	PALVAI VANAJA	India Praja Bandhu Party	84	25	
91	Telangana - Suryapet	RAMESH PALLETI	Independent	80	26	
92	Telangana - Nalgonda	KANCHARLA BHUPAL REDDY	Telangana Rashtra Samithi	98792	1	23698
92	Telangana - Nalgonda	KOMATI REDDY VENKAT REDDY	Indian National Congress	75094	2	23698
92	Telangana - Nalgonda	POLISHETTY VENKATESHWARLU	Independent	2932	3	
92	Telangana - Nalgonda	SRIRAMOJU SHANMUKHA CHARY	Bharatiya Janata Party	1916	4	
92	Telangana - Nalgonda	MOHAMMAD MAJEED	Independent	1686	5	
92	Telangana - Nalgonda	None of the Above	None of the Above	1276	6	
92	Telangana - Nalgonda	AKKENEPALLY MEENAIAH	Bahujana Left Party	1146	7	
92	Telangana - Nalgonda	RUPANI SAIDULU	Independent	856	8	
92	Telangana - Nalgonda	SHASHIDHAR REDDY GANTLA	Independent	559	9	
92	Telangana - Nalgonda	BOLLA VENKATA MUDIRAJ (BVM)	Independent	345	10	
92	Telangana - Nalgonda	KODIMALA SHIVAKUMAR	Pyramid Party of India	204	11	
92	Telangana - Nalgonda	S.K.EBRAHIM	Independent	177	12	
92	Telangana - Nalgonda	CHOLLETI PRABHAKAR	Independent	171	13	
92	Telangana - Nalgonda	PARVEEN	Independent	145	14	
92	Telangana - Nalgonda	KATTELA SHIVAKUMAR	Telangana Prajala Party	114	15	
92	Telangana - Nalgonda	KADIUM KRUPAKAR	Independent	87	16	
92	Telangana - Nalgonda	GULAM SUBHANI	Independent	61	17	
92	Telangana - Nalgonda	KONDA GANESH	Independent	57	18	
93	Telangana - Munugode	KOMATIREDDY RAJGOPAL REDDY	Indian National Congress	97239	1	22552
93	Telangana - Munugode	KOOSUKUNTLA PRABHAKAR REDDY	Telangana Rashtra Samithi	74687	2	22552
93	Telangana - Munugode	GANGIDI MANOHAR REDDY	Bharatiya Janata Party	12725	3	
93	Telangana - Munugode	MANGA VENKATESH KURUMA	Independent	3569	4	
93	Telangana - Munugode	None of the Above	None of the Above	3086	5	
93	Telangana - Munugode	CHILUVERU NAGARAJU	Samajwadi Forward Bloc	2279	6	
93	Telangana - Munugode	GOSHIKA KARUNAKAR	Bahujana Left Party	2080	7	
93	Telangana - Munugode	MALGA YADAIAH	Bahujan Samaj Party	738	8	
93	Telangana - Munugode	KAMBAMPATI SATYANARAYANA	Telangana Inti Party	688	9	
93	Telangana - Munugode	BHEEMAGANI MAHESHWAR GOUD	Independent	457	10	
93	Telangana - Munugode	PALVAI SRAVAN REDDY	Independent	325	11	
93	Telangana - Munugode	MANCHUKONDA NAGARAJU	Pyramid Party of India	226	12	
93	Telangana - Munugode	UDARI MALLESH	Independent	220	13	
93	Telangana - Munugode	BONGU VENKATESH GOUD	Social Justice Party of India	204	14	
93	Telangana - Munugode	NAKKA YADISHWAR	Independent	179	15	
93	Telangana - Munugode	EEDA BHASKAR	Independent	141	16	
94	Telangana - Bhongir	PAILLA SHEKAR REDDY	Telangana Rashtra Samithi	85476	1	24063
94	Telangana - Bhongir	ANIL KUMAR REDDY KUMBAM	Indian National Congress	61413	2	24063
94	Telangana - Bhongir	JITTA BALAKRISHNA REDDY	Yuva Telangana Party	13427	3	
94	Telangana - Bhongir	POCHAMPALLY RAMANA RAO	Samajwadi Forward Bloc	3613	4	
94	Telangana - Bhongir	KALLURI MALLESHAM YADAV	Communist Party of India (Marxist)	1856	5	
94	Telangana - Bhongir	ALAKUNTLA YELLAIAH	Independent	1758	6	
94	Telangana - Bhongir	None of the Above	None of the Above	1347	7	
94	Telangana - Bhongir	DEVARAKONDA HANUMANTHU	Independent	1305	8	
94	Telangana - Bhongir	BELLY KRISHNA	Bahujan Samaj Party	924	9	
94	Telangana - Bhongir	PATNAM KAMALA MANOHAR	Independent	616	10	
94	Telangana - Bhongir	GUNDALA LAXMINARAYANA GOUD	Independent	564	11	
94	Telangana - Bhongir	UPENDER GUPTA PABBA	Shiv Sena	225	12	
94	Telangana - Bhongir	MANCHALA MAHESHWAR	Telangana Labour Party	204	13	
94	Telangana - Bhongir	BHONGIR SRINIVAS NETHA	Samajwadi Party	197	14	
94	Telangana - Bhongir	NAGA RAJU GUPTA BEJUGAM	Telangana Praja Samithi (Kishore, Rao and Kishan)	163	15	
94	Telangana - Bhongir	DHARAVATH GANESH NAYAK	Bahujan Mukti Party	143	16	
95	Telangana - Nakrekal	CHIRUMARTHI LINGAIAH	Indian National Congress	93699	1	8259
95	Telangana - Nakrekal	VEMULA VEERESHAM	Telangana Rashtra Samithi	85440	2	8259
95	Telangana - Nakrekal	DUBBA RAVI KUMAR	Samajwadi Forward Bloc	10383	3	
95	Telangana - Nakrekal	JITTA NAGESH	Communist Party of India (Marxist)	4543	4	
95	Telangana - Nakrekal	KASARLA LINGAIAH	Bharatiya Janata Party	2233	5	
95	Telangana - Nakrekal	None of the Above	None of the Above	1331	6	
95	Telangana - Nakrekal	NUNE VENKATA SWAMY	Bahujan Samaj Party	885	7	
95	Telangana - Nakrekal	DUBBA VENKANNA	Independent	634	8	
95	Telangana - Nakrekal	MEDI SATHYANARAYANA	Telangana Prajala Party	562	9	
95	Telangana - Nakrekal	KATTA SRINIVAS	Yekikrutha Sankshema Rashtriya Praja Party	520	10	
95	Telangana - Nakrekal	VANTEPAKA SWAROOPARANI	Nationalist Congress Party	466	11	
95	Telangana - Nakrekal	MEDI NARESH	Samajwadi Party	454	12	
95	Telangana - Nakrekal	CHINENI JANAIAH	Independent	344	13	
95	Telangana - Nakrekal	GADE SRINU	Bahujan Mukti Party	327	14	
95	Telangana - Nakrekal	YARA SRINU	Aam Aadmi Party	242	15	
95	Telangana - Nakrekal	KOMMU SHOBARANI	Shiv Sena	167	16	
96	Telangana - Thungathurthy	GADARI KISHORE KUMAR	Telangana Rashtra Samithi	90857	1	1847
96	Telangana - Thungathurthy	ADDANKI DAYAKAR	Indian National Congress	89010	2	1847
96	Telangana - Thungathurthy	BADE ANIL	Samajwadi Forward Bloc	3729	3	
96	Telangana - Thungathurthy	RAMACHANDRAIAH KADIYAM	Bharatiya Janata Party	3222	4	
96	Telangana - Thungathurthy	RAVI VADDEPALLY	Independent	2806	5	
96	Telangana - Thungathurthy	REDDIMALLA SUJANA	Independent	1593	6	
96	Telangana - Thungathurthy	VATAM BALARAJU	Independent	1483	7	
96	Telangana - Thungathurthy	None of the Above	None of the Above	1392	8	
96	Telangana - Thungathurthy	DR. MANDULA SRAVAN KUMAR	Bahujan Samaj Party	1308	9	
96	Telangana - Thungathurthy	NAGESH PALVAI	Bahujana Left Party	1262	10	
96	Telangana - Thungathurthy	YERRA YADAGIRI	Prajaa Swaraaj Party	974	11	
96	Telangana - Thungathurthy	POLUPONGU SHILPA	Independent	942	12	
96	Telangana - Thungathurthy	EDULA RAMANJANEYULU	Independent	293	13	
96	Telangana - Thungathurthy	CHERUKU VIJAY KUMAR	Independent	243	14	
96	Telangana - Thungathurthy	KOTHI INDIRA	Telangana Communist Party of India	224	15	
96	Telangana - Thungathurthy	PALVAI PADMA	Social Justice Party of India	195	16	
96	Telangana - Thungathurthy	KONGARI MALLAIAH	Independent	147	17	
96	Telangana - Thungathurthy	DASARI RAMBABU	Aam Aadmi Party	142	18	
97	Telangana - Alair	GONGIDI SUNEETHA	Telangana Rashtra Samithi	94870	1	33086
97	Telangana - Alair	BUDIDA BIKSHAMAIAH	Indian National Congress	61784	2	33086
97	Telangana - Alair	KALLURI RAMCHANDRA REDDY	Bahujan Samaj Party	11923	3	
97	Telangana - Alair	MOTHKUPALLY NARSIMHULU	Bahujana Left Party	10473	4	
97	Telangana - Alair	DONTHIRI SRIDHAR REDDY	Bharatiya Janata Party	4967	5	
97	Telangana - Alair	None of the Above	None of the Above	1465	6	
97	Telangana - Alair	KANDADI MANIPAL REDDY	Telugu Congress Party	1230	7	
97	Telangana - Alair	SARITHA JANNE	Samajwadi Party	1200	8	
97	Telangana - Alair	DHEERAVATH GOPI NAYAK	Independent	1112	9	
97	Telangana - Alair	VYLA SRINIVAS REDDY	Independent	913	10	
97	Telangana - Alair	BOLLARAM RAMESH	Independent	380	11	
97	Telangana - Alair	MORIGADI KRISHNA	Independent	358	12	
97	Telangana - Alair	KOTHA KISTAIAH	Ambedkar National Congress	315	13	
97	Telangana - Alair	GUJJULA RAMCHANDRA REDDY	Independent	260	14	
97	Telangana - Alair	REGU ANAND	Bahujana Rashtra Samithi	231	15	
98	Telangana - Jangoan	MUTHIREDDY YADAGIRI REDDY	Telangana Rashtra Samithi	91592	1	29568
98	Telangana - Jangoan	LAKSHMAIAH PONNALA	Indian National Congress	62024	2	29568
98	Telangana - Jangoan	LAXMAN BHIMA	Samajwadi Forward Bloc	10031	3	
98	Telangana - Jangoan	MERUGU SRINIVAS	Independent	3604	4	
98	Telangana - Jangoan	K.V.L.N. REDDY (RAJU)	Bharatiya Janata Party	3122	5	
98	Telangana - Jangoan	UDUTHA RAVI YADAV	Communist Party of India (Marxist)	2691	6	
98	Telangana - Jangoan	None of the Above	None of the Above	2616	7	
98	Telangana - Jangoan	SRINIVAS REDDY SHAKAMPALLY	Independent	1380	8	
98	Telangana - Jangoan	KOTHAPALLI SATISH KUMAR	Bahujan Samaj Party	1018	9	
98	Telangana - Jangoan	THUPPATHI SIDDULU	Nava Samaj Party	619	10	
98	Telangana - Jangoan	MAHENDER REDDY KONDETI	Independent	593	11	
98	Telangana - Jangoan	VENKATA RAJAIAH THATIKONDA	Samajwadi Party	589	12	
98	Telangana - Jangoan	UPENDAR JERIPOTHULA	Independent	576	13	
98	Telangana - Jangoan	MOHAN RAJU AKKALADEVI	Bahujana Rashtra Samithi	408	14	
98	Telangana - Jangoan	MANTHENA NARESH	Independent	395	15	
98	Telangana - Jangoan	NIMMA JAYARAM REDDY	Aam Aadmi Party	210	16	
99	Telangana - Ghanpur (Station)	DR. THATIKONDA RAJAIAH	Telangana Rashtra Samithi	98612	1	35790
99	Telangana - Ghanpur (Station)	INDIRA SINGAPURAM	Indian National Congress	62822	2	35790
99	Telangana - Ghanpur (Station)	PRATHAP RAJARAPU	Bahujan Samaj Party	22774	3	
99	Telangana - Ghanpur (Station)	MADASI VENKATESHAM	Independent	4890	4	
99	Telangana - Ghanpur (Station)	None of the Above	None of the Above	3540	5	
99	Telangana - Ghanpur (Station)	PERUMANDLA VENKATESHWARLU	Bharatiya Janata Party	2370	6	
99	Telangana - Ghanpur (Station)	BOTLA SHEKHAR	Communist Party of India (Marxist)	1832	7	
99	Telangana - Ghanpur (Station)	SURABHI SATHAIAH	Independent	1246	8	
99	Telangana - Ghanpur (Station)	JERIPOTHULA UPENDAR	Independent	857	9	
100	Telangana - Palakurthi	ERRABELLI DAYAKAR RAO	Telangana Rashtra Samithi	117504	1	53053
100	Telangana - Palakurthi	JANGA RAGAVA REDDY	Indian National Congress	64451	2	53053
100	Telangana - Palakurthi	L. VIJAY	Samajwadi Forward Bloc	3199	3	
100	Telangana - Palakurthi	BILLA SUDHEER REDDY	Independent	2559	4	
100	Telangana - Palakurthi	MACHARLA SRINIVAS	Independent	1835	5	
100	Telangana - Palakurthi	SOMAIAH PEDAGANI	Bharatiya Janata Party	1306	6	
100	Telangana - Palakurthi	JILUKARA SREENIVAS	Bahujan Samaj Party	1280	7	
100	Telangana - Palakurthi	KUNABOINA KUMARA SWAMY	Telangana Karmika Raithu Rajyam Party	1130	8	
100	Telangana - Palakurthi	None of the Above	None of the Above	1078	9	
100	Telangana - Palakurthi	MAMINDLA RAMESH RAJA	Communist Party of India (Marxist-Leninist) (Liberation)	1029	10	
100	Telangana - Palakurthi	DAYAKAR SINGAPURAM	Independent	890	11	
100	Telangana - Palakurthi	GOLA GANGA RAO	Independent	746	12	
100	Telangana - Palakurthi	KORRA NARASIMHA	Independent	580	13	
100	Telangana - Palakurthi	VISHWANATH GOVIAMSA	Republican Party of India	295	14	
100	Telangana - Palakurthi	MAKKALA NAGALAXMI	Bahujana Left Party	234	15	
100	Telangana - Palakurthi	RAMU BEERELLI	Independent	152	16	
100	Telangana - Palakurthi	GARE VENKATESH	Samajwadi Party	115	17	
100	Telangana - Palakurthi	THANDA UPENDER	Telangana Prajala Party	72	18	
100	Telangana - Palakurthi	L.M.S. GOUD	Jai Swaraj Party	64	19	
101	Telangana - Dornakal	DHARAM SOTH REDYA NAIK	Telangana Rashtra Samithi	88307	1	17381
101	Telangana - Dornakal	JATOTH RAM CHANDRU NAIK	Indian National Congress	70926	2	17381
101	Telangana - Dornakal	BANOTH. RAVINDER	Independent	4117	3	
101	Telangana - Dornakal	BHUKYA GOPI KRISHANA	Independent	2107	4	
101	Telangana - Dornakal	None of the Above	None of the Above	2036	5	
101	Telangana - Dornakal	ANGOTH. VENKANNA	Communist Party of India (Marxist)	1361	6	
101	Telangana - Dornakal	MALOTH SREENU NAIK	Bahujan Samaj Party	1245	7	
101	Telangana - Dornakal	BANOTHU RAMDAS	Independent	1019	8	
101	Telangana - Dornakal	AJMEERA RATHNA	Independent	925	9	
101	Telangana - Dornakal	GUGULOTHU LAXMAN NAIK	Bharatiya Janata Party	862	10	
101	Telangana - Dornakal	D.S. VENKANNA NAIK	Independent	685	11	
101	Telangana - Dornakal	NEHRU NAIK MALOTHU	Independent	486	12	
102	Telangana - Mahabubabad	BANOTH SHANKAR NAIK	Telangana Rashtra Samithi	85397	1	13534
102	Telangana - Mahabubabad	BALARAM NAIK PORIKA	Indian National Congress	71863	2	13534
102	Telangana - Mahabubabad	JATOTHU HUSSAIN	Bharatiya Janata Party	11646	3	
102	Telangana - Mahabubabad	BATTU BINAMA	Independent	4819	4	
102	Telangana - Mahabubabad	None of the Above	None of the Above	3279	5	
102	Telangana - Mahabubabad	BANOTH MOHANLAL	Bahujana Left Party	2604	6	
102	Telangana - Mahabubabad	BALU NAYAK BHUKYA	Bahujan Samaj Party	1515	7	
102	Telangana - Mahabubabad	DARAMSOTHU NARAYANA SINGH	Independent	1030	8	
102	Telangana - Mahabubabad	HALAVATH LINGYA	Independent	935	9	
102	Telangana - Mahabubabad	SOLAM SAHADEV	Independent	895	10	
102	Telangana - Mahabubabad	BANOTHU RAMDAS	Independent	606	11	
102	Telangana - Mahabubabad	PRASAD DAPPU	Independent	351	12	
103	Telangana - Narsampet	PEDDI SUDARSHAN REDDY	Telangana Rashtra Samithi	94135	1	16949
103	Telangana - Narsampet	DONTHI MADHAVA REDDY	Indian National Congress	77186	2	16949
103	Telangana - Narsampet	J. NAGESHWAR RAO	Independent	9025	3	
103	Telangana - Narsampet	None of the Above	None of the Above	2436	4	
103	Telangana - Narsampet	ASHOK REDDY EDLA	Bharatiya Janata Party	1476	5	
103	Telangana - Narsampet	KURIMILLA RAMMURTHY	Pyramid Party of India	1307	6	
103	Telangana - Narsampet	DHAYAKAR GAJJI	Bahujan Samaj Party	1123	7	
103	Telangana - Narsampet	MADDIKAYALA ASHOK	Bahujana Left Party	797	8	
103	Telangana - Narsampet	POGAKU SUDHIR	Independent	578	9	
103	Telangana - Narsampet	BODDU KIRAN KUMAR	Independent	379	10	
103	Telangana - Narsampet	EMMADI CHINNI KRISHNA	Independent	304	11	
103	Telangana - Narsampet	PURNA CHANDER RAO THOTA	Shiv Sena	265	12	
104	Telangana - Parkal	CHALLA. DHARMA REDDY	Telangana Rashtra Samithi	105903	1	46519
104	Telangana - Parkal	KONDA SURAKHA	Indian National Congress	59384	2	46519
104	Telangana - Parkal	U. SRINIVAS	Independent	3996	3	
104	Telangana - Parkal	DR. PESARU VIJAYA CHANDER REDDY	Bharatiya Janata Party	2483	4	
104	Telangana - Parkal	None of the Above	None of the Above	2064	5	
104	Telangana - Parkal	G. SAMBAIAH	Independent	942	6	
104	Telangana - Parkal	SHANIGARAPU. RAJU	Bahujan Samaj Party	806	7	
104	Telangana - Parkal	ABBADI BUCHIREDDY	Independent	552	8	
104	Telangana - Parkal	CHAPARTHI KUMARASWAMY	Independent	313	9	
104	Telangana - Parkal	ELAMADRI RAVI	Republican Party of India (A)	269	10	
104	Telangana - Parkal	ADEPU RAMESH	Independent	205	11	
104	Telangana - Parkal	KUMARASWAMY GONE	Bahujana Left Party	168	12	
104	Telangana - Parkal	DARAM YUVARAJU	Samajwadi Party	163	13	
104	Telangana - Parkal	PUNNAM BHAGYASRI	Indian New Congress Party	127	14	
104	Telangana - Parkal	VENU ESAMPELLY	All India Forward Bloc	116	15	
104	Telangana - Parkal	GUNDA. RAMU	Shiv Sena	87	16	
105	Telangana - Warangal West	DASYAM VINAY BHASKER	Telangana Rashtra Samithi	81006	1	36451
105	Telangana - Warangal West	REVURI PRAKASH REDDY	Telugu Desam	44555	2	36451
105	Telangana - Warangal West	DHARMARAO MARTHINENI	Bharatiya Janata Party	5979	3	
105	Telangana - Warangal West	S. V. RAMANA RAO	Samajwadi Forward Bloc	3619	4	
105	Telangana - Warangal West	None of the Above	None of the Above	3075	5	
105	Telangana - Warangal West	EMMADI KIRAN	Bahujan Samaj Party	865	6	
105	Telangana - Warangal West	BOMMATHI VIKRAM	Independent	548	7	
105	Telangana - Warangal West	DADABOINA SRIKANTH YADAV	Bahujana Left Party	368	8	
105	Telangana - Warangal West	PABBA BHANU LAXMAN	Independent	343	9	
105	Telangana - Warangal West	I PRASAD SHARMA	Independent	292	10	
105	Telangana - Warangal West	KANAKAM SURESH	Republican Party of India (A)	280	11	
105	Telangana - Warangal West	EMMADI RAVI	Independent	248	12	
105	Telangana - Warangal West	SATHYA PRAKASH P.	Independent	230	13	
105	Telangana - Warangal West	FARUKH AHMED HASAN MOHAMMAD	Independent	220	14	
105	Telangana - Warangal West	VIKRANTH SAMIDLA	Independent	185	15	
105	Telangana - Warangal West	BANDI KRISHNA KISHORE	Aam Aadmi Party	166	16	
105	Telangana - Warangal West	VOLLAJI RAVINDER	Bahujana Rashtra Samithi	157	17	
105	Telangana - Warangal West	KALA RAJESHWER RAO	Independent	147	18	
105	Telangana - Warangal West	NAKKA RAJENDER RAO	Dalita Bahujana Party	114	19	
105	Telangana - Warangal West	GOKA VENKAT RAO	Telangana Pragati Samithi	108	20	
105	Telangana - Warangal West	CHIDURALA RAJANNA	Shiv Sena	89	21	
105	Telangana - Warangal West	GOPU SRINIVAS	Telangana Praja Samithi (Kishore, Rao and Kishan)	70	22	
106	Telangana - Warangal East	NARENDAR NANNAPUNENI	Telangana Rashtra Samithi	83922	1	28782
106	Telangana - Warangal East	RAVI CHANDRA VADDIRAJU	Indian National Congress	55140	2	28782
106	Telangana - Warangal East	SATISH KUSUMA	Bharatiya Janata Party	4729	3	
106	Telangana - Warangal East	AKULA VENKATESHWARLU	Independent	2759	4	
106	Telangana - Warangal East	None of the Above	None of the Above	2716	5	
106	Telangana - Warangal East	INNA REDDY GADE	Telangana Jana Samithi	1127	6	
106	Telangana - Warangal East	GAI SATHISH	Independent	886	7	
106	Telangana - Warangal East	RANGARAJU RAVINDER	Independent	733	8	
106	Telangana - Warangal East	RAHIMUNNISA BEGUM	Independent	705	9	
106	Telangana - Warangal East	SHANIGARAPU RAMESH BABU	Independent	500	10	
106	Telangana - Warangal East	RAMBABU SIDDAM	Bahujana Left Party	406	11	
106	Telangana - Warangal East	VODELA SHYAM KUMAR	Independent	395	12	
106	Telangana - Warangal East	MOHAMMED SADIK	Independent	236	13	
106	Telangana - Warangal East	KALA RAJESHWAR RAO	Independent	203	14	
106	Telangana - Warangal East	CHINTHALA ANIL	Independent	196	15	
106	Telangana - Warangal East	GORANTALA SHARATH BABU	Independent	180	16	
106	Telangana - Warangal East	SANDRA JOHNSON	Independent	161	17	
106	Telangana - Warangal East	POGAKU SUDHEER	Independent	147	18	
106	Telangana - Warangal East	ALAKAPELLI KISHORE	Samajwadi Party	136	19	
106	Telangana - Warangal East	KISHORE PARUPELLI	New India Party	120	20	
106	Telangana - Warangal East	PALADUGULA SURENDER	Independent	117	21	
106	Telangana - Warangal East	SATHISH BODDU	Independent	63	22	
107	Telangana - Wardhanapet	AROORI RAMESH	Telangana Rashtra Samithi	131252	1	99240
107	Telangana - Wardhanapet	DEVAIAH PAGIDIPATI	Telangana Jana Samithi	32012	2	99240
107	Telangana - Wardhanapet	CHILUMULLA LENIN	Communist Party of India (Marxist-Leninist) (Liberation)	6367	3	
107	Telangana - Wardhanapet	KOTHA SARANGA RAO	Bharatiya Janata Party	6114	4	
107	Telangana - Wardhanapet	None of the Above	None of the Above	5864	5	
107	Telangana - Wardhanapet	KANDHARI JANARDHAN	Independent	1702	6	
107	Telangana - Wardhanapet	SUDHAMALLA VENKAT SWAMY	Telangana Communist Party of India	1117	7	
107	Telangana - Wardhanapet	GANDHAM SHIVA	Bahujan Samaj Party	899	8	
107	Telangana - Wardhanapet	VISAMPALLY NAGESH	Independent	738	9	
107	Telangana - Wardhanapet	DARSHANAPU RAMESH	Aam Aadmi Party	660	10	
107	Telangana - Wardhanapet	NADDUNOORI SAMPATH	Samajwadi Party	567	11	
107	Telangana - Wardhanapet	JANNU NARSAIAH	Independent	481	12	
107	Telangana - Wardhanapet	JATTY SWAMY	Independent	434	13	
107	Telangana - Wardhanapet	NARSIMHA SWAMY VASHAPAKA	Bahujana Left Party	413	14	
107	Telangana - Wardhanapet	ELLANDULA SHOBAN BABU	Independent	365	15	
107	Telangana - Wardhanapet	AREPALLY KAMALAKAR	Independent	284	16	
108	Telangana - Bhupalpalle	GANDRA VENKATA RAMANA REDDY	Indian National Congress	69918	1	15635
108	Telangana - Bhupalpalle	GANDRA SATHYANARAYANA RAO(SATHANNA)	All India Forward Bloc	54283	2	15635
108	Telangana - Bhupalpalle	SIRIKONDA MADHUSUDANA CHARI	Telangana Rashtra Samithi	53567	3	
108	Telangana - Bhupalpalle	CHANDUPATLA KEERTHI REDDY	Bharatiya Janata Party	15744	4	
108	Telangana - Bhupalpalle	SAMPATH MANTHENA	Independent	4787	5	
108	Telangana - Bhupalpalle	CHALLURI MADHU	Samajwadi Forward Bloc	2171	6	
108	Telangana - Bhupalpalle	PETTEM MALLIKARJUN	Independent	1847	7	
108	Telangana - Bhupalpalle	SIRIPELLI RAJAIAH	Independent	1840	8	
108	Telangana - Bhupalpalle	AKUNURI BAABU	Bahujan Samaj Party	1621	9	
108	Telangana - Bhupalpalle	None of the Above	None of the Above	1399	10	
108	Telangana - Bhupalpalle	DEVARAJU PENDALA	Independent	529	11	
108	Telangana - Bhupalpalle	VANAJA VEPURI	Bahujana Left Party	362	12	
108	Telangana - Bhupalpalle	KOUTAM RAVINDER	Independent	242	13	
108	Telangana - Bhupalpalle	ODELU CHEPURI	Independent	220	14	
108	Telangana - Bhupalpalle	NARSAIAH RENUKUNTLA	New India Party	211	15	
109	Telangana - Mulug	ANASUYA DANSARI	Indian National Congress	88971	1	22671
